count	callee	no_raw	defs	def
1	breaks_here	0	1	crates/nvim/src/plines/mod.rs
1	breaks_link	0	1	crates/nvim/src/bufwrite/backup.rs
1	broadcast_event	0	1	crates/nvim/src/msgpack_rpc/channel/mod.rs
1	buf_delete_signs	0	1	crates/nvim/src/sign/place.rs
1	buf_findsign	0	1	crates/nvim/src/sign/place.rs
1	buf_init_chartab	0	0	
1	buf_is_empty	0	0	
1	buf_open_scratch	0	1	crates/nvim/src/buffer/open.rs
1	buf_put_decor_sh	0	1	crates/nvim/src/decoration/signs.rs
1	buf_remove_decor_sh	0	1	crates/nvim/src/decoration/signs.rs
1	buf_set_sign	0	1	crates/nvim/src/sign/place.rs
1	buf_write_do_post_autocmds	0	1	crates/nvim/src/bufwrite/autocmds.rs
1	buf_write_make_backup	0	1	crates/nvim/src/bufwrite/backup.rs
1	buffer_as_string	0	1	crates/nvim/src/eval/system.rs
1	buffer_for	0	1	crates/nvim/src/quickfix/entry.rs
1	buffer_get_line_slice	1	1	crates/nvim/src/api/deprecated/lines.rs
1	buffer_insert	0	1	crates/nvim/src/api/deprecated/lines.rs
1	buffer_set_line_slice	0	1	crates/nvim/src/api/deprecated/lines.rs
1	buflist_findname	0	1	crates/nvim/src/buffer/list.rs
1	build_affixed_word	0	1	crates/nvim/src/spellfile/dic.rs
1	build_cmdline_str	0	1	crates/nvim/src/api/command/cmdline.rs
1	build_keywordprg_cmd	0	1	crates/nvim/src/normal/ident.rs
1	build_leader	0	1	crates/nvim/src/change/open_line/comment.rs
1	call	0	0	
1	call_in_dict	0	1	crates/nvim/src/api/vimscript/eval.rs
1	call_internal_func	0	1	crates/nvim/src/eval/funcs/wrappers.rs
1	call_internal_method	0	1	crates/nvim/src/eval/funcs/wrappers.rs
1	call_qftf_func	0	1	crates/nvim/src/quickfix/fill.rs
1	call_replacement	0	1	crates/nvim/src/regexp/substitute.rs
1	call_simple_func	0	1	crates/nvim/src/eval/userfunc/call.rs
1	call_simple_luafunc	0	1	crates/nvim/src/eval/userfunc/call.rs
1	call_user_func	0	1	crates/nvim/src/eval/userfunc/call.rs
1	callback_call_retnr	0	1	crates/nvim/src/eval/userfunc/dispatch.rs
1	callback_to_string	0	1	crates/nvim/src/eval/typval/watcher.rs
1	calloc	0	0	
1	can_leave_curbuf	1	1	crates/nvim/src/arglist/command.rs
1	cat_func_name	0	1	crates/nvim/src/eval/userfunc/name.rs
1	catch_exception	0	1	crates/nvim/src/ex_eval/exception.rs
1	cause_errthrow	0	1	crates/nvim/src/ex_eval/exception.rs
1	cb	0	0	
1	cexpr_core	0	0	
1	channel_destroy	0	1	crates/nvim/src/channel/mod.rs
1	channel_from_connection	0	1	crates/nvim/src/channel/open.rs
1	channel_internal	0	1	crates/nvim/src/channel/mod.rs
1	channel_outstream	0	1	crates/nvim/src/channel/mod.rs
1	channel_terminal_alloc	0	1	crates/nvim/src/channel/term.rs
1	char_from_string	0	1	crates/nvim/src/eval/expr/index.rs
1	charsize_fast	0	1	crates/nvim/src/plines/mod.rs
1	charsize_nowrap	0	1	crates/nvim/src/plines/mod.rs
1	check	0	0	
1	check_ei	0	1	crates/nvim/src/autocmd/events.rs
1	check_error_position	1	1	crates/nvim/src/testing/fails.rs
1	check_external_diff	0	1	crates/nvim/src/diff/engine.rs
1	check_ff_value	0	1	crates/nvim/src/optionstr/flags.rs
1	check_internal_func	0	1	crates/nvim/src/eval/funcs/wrappers.rs
1	check_isopt	0	1	crates/nvim/src/charset/mod.rs
1	check_keyword_id	0	1	crates/nvim/src/syntax/endpos.rs
1	check_mtime	0	1	crates/nvim/src/bufwrite/backup.rs
1	check_reported_error	0	1	crates/nvim/src/testing/fails.rs
1	choose_swapfile	0	1	crates/nvim/src/memline/recover.rs
1	claim_file	0	1	crates/nvim/src/quickfix/parse.rs
1	cleanup_function_call	0	1	crates/nvim/src/eval/userfunc/funccall.rs
1	cleanup_help_tags	0	1	crates/nvim/src/help/mod.rs
1	clear_float	0	0	
1	clear_virtlines	0	1	crates/nvim/src/decoration/mod.rs
1	close_buffer	0	0	
1	close_internal	0	1	crates/nvim/src/channel/mod.rs
1	close_job_parts	0	1	crates/nvim/src/channel/mod.rs
1	close_stderr	0	1	crates/nvim/src/channel/mod.rs
1	close_stdio_parts	0	1	crates/nvim/src/channel/mod.rs
1	closedir	0	0	
1	closest_entry	0	1	crates/nvim/src/quickfix/navigate.rs
1	cmd_exists	0	1	crates/nvim/src/ex_docmd/lookup.rs
1	cmdcomplete_str_to_type	0	1	crates/nvim/src/usercmd/complete.rs
1	cmdline_concat	0	1	crates/nvim/src/api/command/cmdline.rs
1	cmdline_search_stat	0	1	crates/nvim/src/search/stat.rs
1	cmdmod_filters_out	0	1	crates/nvim/src/ex_docmd/modifier.rs
1	collection_matches	0	1	crates/nvim/src/regexp/nfa/step.rs
1	color_expr_cmdline	0	1	crates/nvim/src/ex_getln/color.rs
1	command_line_browse_history	0	1	crates/nvim/src/ex_getln/history.rs
1	command_line_check	0	1	crates/nvim/src/ex_getln/enter.rs
1	command_line_execute	0	1	crates/nvim/src/ex_getln/execute.rs
1	command_line_next_histidx	0	1	crates/nvim/src/ex_getln/history.rs
1	command_line_scan	0	1	crates/nvim/src/startup/args.rs
1	command_line_wildchar_complete	0	1	crates/nvim/src/ex_getln/wildchar.rs
1	command_text_end	0	1	crates/nvim/src/tag/list.rs
1	comment_out_word	0	1	crates/nvim/src/spellfile/add.rs
1	common_job_callbacks	0	1	crates/nvim/src/eval/provider.rs
1	compare	0	1	crates/nvim/src/ex_cmds/sort.rs
1	compare_files	0	1	crates/nvim/src/testing/mod.rs
1	compile_pattern	0	1	crates/nvim/src/quickfix/vimgrep.rs
1	compile_patterns	0	1	crates/nvim/src/search/includes.rs
1	compile_sort_pattern	0	1	crates/nvim/src/ex_cmds/sort.rs
1	compl_get_info	0	1	crates/nvim/src/insexpand/session.rs
1	compound_part_allowed	0	1	crates/nvim/src/spell/lookup.rs
1	concat_continuations	0	1	crates/nvim/src/runtime/script.rs
1	connection_event	0	1	crates/nvim/src/event/socket/mod.rs
1	console_dialog_alloc	0	1	crates/nvim/src/message/dialog.rs
1	consume	0	0	
1	continue_multiline	0	1	crates/nvim/src/quickfix/parse.rs
1	convert	0	182	
1	convert_ast	0	1	crates/nvim/src/api/vimscript/expression.rs
1	convert_color_to_rgb	0	0	
1	convert_setup_ext	0	1	crates/nvim/src/mbyte/convert.rs
1	convert_special_dict	0	1	crates/nvim/src/eval/typval_encode/walk.rs
1	convert_to_json_string	0	1	crates/nvim/src/eval/encode/mod.rs
1	copy_chunk	0	1	crates/nvim/src/msgpack_rpc/unpacker/mod.rs
1	copy_confirm_hotkeys	0	1	crates/nvim/src/message/dialog.rs
1	copy_cpt_callbacks	0	1	crates/nvim/src/insexpand/callbacks.rs
1	copy_global_to_buflocal_cb	0	1	crates/nvim/src/insexpand/callbacks.rs
1	copy_indent	0	1	crates/nvim/src/indent/edit.rs
1	copy_loclist	0	1	crates/nvim/src/quickfix/list.rs
1	copy_loclist_entries	0	1	crates/nvim/src/quickfix/list.rs
1	copy_substring_from_pos	0	1	crates/nvim/src/cmdexpand/bufpat.rs
1	copy_swapping_nl	0	1	crates/nvim/src/eval/system.rs
1	count_lines	0	1	crates/nvim/src/register/contents.rs
1	count_syllables	0	1	crates/nvim/src/spell/slang.rs
1	counted_repeat	0	1	crates/nvim/src/regexp/bt/matcher.rs
1	create_environment	0	1	crates/nvim/src/eval/funcs/job.rs
1	create_funccal	0	1	crates/nvim/src/eval/userfunc/funccall.rs
1	create_special_dict	0	0	
1	create_windows	0	1	crates/nvim/src/startup/buffers.rs
1	ctx_restore_funcs	1	1	crates/nvim/src/context.rs
1	current_quote	0	1	crates/nvim/src/textobject/quote.rs
1	damage	0	0	
1	debug_prompt	0	1	crates/nvim/src/debugger/mode.rs
1	debuggy_find	0	1	crates/nvim/src/debugger/mod.rs
1	decode	0	2	
1	decor_check_to_be_deleted	1	1	crates/nvim/src/decoration/mod.rs
1	decor_conceal_line	0	0	
1	decor_init_draw_col	0	1	crates/nvim/src/decoration/state.rs
1	decor_provider_clear	0	1	crates/nvim/src/decoration_provider.rs
1	decor_provider_error	0	1	crates/nvim/src/decoration_provider.rs
1	decor_range_add_virt	0	1	crates/nvim/src/decoration/state.rs
1	decor_redraw_eol	0	1	crates/nvim/src/decoration/state.rs
1	decor_sh_from_inline	0	0	
1	decor_to_dict_legacy	1	1	crates/nvim/src/decoration/dict.rs
1	defining_script	0	1	crates/nvim/src/runtime/estack.rs
1	del_bytes	0	0	
1	del_chars	0	0	
1	del_trailing_spaces	0	1	crates/nvim/src/strings/mod.rs
1	delete_matching_args	0	1	crates/nvim/src/arglist/mod.rs
1	delete_recursive	0	1	crates/nvim/src/fileio/tempfile.rs
1	delete_tree	0	0	
1	deliver_buffered	0	1	crates/nvim/src/channel/reader.rs
1	deliver_streaming	0	1	crates/nvim/src/channel/reader.rs
1	describe_match	0	1	crates/nvim/src/tag/query.rs
1	destination	0	1	crates/nvim/src/msgpack_rpc/unpacker/mod.rs
1	dict_add_bool	0	1	crates/nvim/src/runtime/script.rs
1	dict_check_writable	0	1	crates/nvim/src/api/private/helpers/vimdict.rs
1	dict_clear	0	1	crates/nvim/src/eval/typval/dict.rs
1	dict_wrong_func_name	0	0	
1	did_set_cb	0	0	
1	did_set_global_chars_option	0	1	crates/nvim/src/optionstr/chars.rs
1	did_set_opt_flags	0	1	crates/nvim/src/optionstr/flags.rs
1	did_set_option	1	1	crates/nvim/src/option/set.rs
1	diff_check_unchanged	0	1	crates/nvim/src/diff/block.rs
1	diff_equal_entry	0	1	crates/nvim/src/diff/compare.rs
1	diff_find_change_inline_diff	0	1	crates/nvim/src/diff/refine.rs
1	diff_linematch	0	1	crates/nvim/src/diff/lmatch.rs
1	diff_try_update	0	1	crates/nvim/src/diff/update.rs
1	digits_at	0	1	crates/nvim/src/cursor_shape.rs
1	dir_has_lua	0	1	crates/nvim/src/runtime/search.rs
1	dir_is_usable	0	1	crates/nvim/src/undo/file.rs
1	dis_register	0	1	crates/nvim/src/register/display.rs
1	dis_special	0	1	crates/nvim/src/register/display.rs
1	discard_finally_pending	0	1	crates/nvim/src/ex_eval/mod.rs
1	display_dollar	1	1	crates/nvim/src/edit/redraw.rs
1	display_fname	0	1	crates/nvim/src/quickfix/vimgrep.rs
1	do_all_autocmd_events	0	1	crates/nvim/src/autocmd/define.rs
1	do_autocmd	0	1	crates/nvim/src/autocmd/define.rs
1	do_autocmd_progress	0	1	crates/nvim/src/message/progress.rs
1	do_bufdel	0	1	crates/nvim/src/buffer/switch.rs
1	do_filter	0	1	crates/nvim/src/ex_cmds/filter.rs
1	do_ft_buf	0	1	crates/nvim/src/api/options.rs
1	do_in_cached_path	0	1	crates/nvim/src/runtime/cache.rs
1	do_one_cmd	0	1	crates/nvim/src/ex_docmd/onecmd.rs
1	do_one_set_option	0	1	crates/nvim/src/option/set_cmd.rs
1	do_os_system	0	1	crates/nvim/src/os/shell/system.rs
1	do_setdebugtracelevel	0	1	crates/nvim/src/debugger/mode.rs
1	do_sort	0	1	crates/nvim/src/eval/typval/sort.rs
1	do_source_buffer_init	0	1	crates/nvim/src/runtime/source.rs
1	do_source_str	0	1	crates/nvim/src/runtime/source.rs
1	do_swapexists	0	1	crates/nvim/src/memline/swapname.rs
1	do_termresponse_autocmd	1	1	crates/nvim/src/autocmd/trigger.rs
1	do_uniq	0	1	crates/nvim/src/eval/typval/sort.rs
1	draw_cmdline	0	0	
1	drop	0	0	
1	drop_in_place	0	0	
1	dump_prefixes	0	1	crates/nvim/src/spell/dump.rs
1	each_dict	0	1	crates/nvim/src/sign/vimscript.rs
1	early_init	0	1	crates/nvim/src/startup/entry.rs
1	echo_search_cmd	0	1	crates/nvim/src/search/command.rs
1	edit_buffers	0	1	crates/nvim/src/startup/buffers.rs
1	emit_conversion	0	1	crates/nvim/src/strings/printf/emit.rs
1	emit_word	0	1	crates/nvim/src/spellsuggest/soundalike.rs
1	empty_pattern	0	1	crates/nvim/src/ex_getln/incsearch.rs
1	empty_pattern_magic	0	1	crates/nvim/src/ex_getln/incsearch.rs
1	entry_after_pos	0	1	crates/nvim/src/quickfix/navigate.rs
1	entry_before_pos	0	1	crates/nvim/src/quickfix/navigate.rs
1	entry_to_event	0	1	crates/nvim/src/message/history.rs
1	entry_to_key	0	1	crates/nvim/src/syntax/keyword.rs
1	eq_upto	0	0	
1	esc_leaves_insert	1	1	crates/nvim/src/getchar/peek.rs
1	escape_k_special	0	1	crates/nvim/src/ex_docmd/exnormal.rs
1	escape_winfixbuf	0	1	crates/nvim/src/quickfix/jump.rs
1	estack_push_ufunc	0	1	crates/nvim/src/runtime/estack.rs
1	eval2	0	1	crates/nvim/src/eval/expr/level.rs
1	eval_all_expr_in_str	0	1	crates/nvim/src/eval/vars/heredoc.rs
1	eval_diff	0	1	crates/nvim/src/eval/vars/external.rs
1	eval_env_var	0	1	crates/nvim/src/eval/expr/literal.rs
1	eval_expr_ext	0	1	crates/nvim/src/eval/entry.rs
1	eval_expr_typval	0	0	
1	eval_fmt_source_name_line	0	1	crates/nvim/src/eval/provider.rs
1	eval_foldexpr	0	1	crates/nvim/src/eval/entry.rs
1	eval_for_line	0	1	crates/nvim/src/eval/forloop.rs
1	eval_index	0	1	crates/nvim/src/eval/expr/index.rs
1	eval_interp_string	0	1	crates/nvim/src/eval/expr/literal.rs
1	eval_lambda	0	1	crates/nvim/src/eval/expr/call.rs
1	eval_list	0	1	crates/nvim/src/eval/expr/container.rs
1	eval_lit_dict	0	1	crates/nvim/src/eval/expr/container.rs
1	eval_method	0	1	crates/nvim/src/eval/expr/call.rs
1	eval_number	0	1	crates/nvim/src/eval/expr/literal.rs
1	eval_patch	0	1	crates/nvim/src/eval/vars/external.rs
1	eval_replacement	0	1	crates/nvim/src/regexp/substitute.rs
1	eval_soundfold	0	1	crates/nvim/src/spell/soundfold.rs
1	eval_spell_expr	0	1	crates/nvim/src/eval/vars/external.rs
1	eval_to_number	0	1	crates/nvim/src/eval/entry.rs
1	eval_to_string_eap	0	1	crates/nvim/src/eval/entry.rs
1	eval_to_string_skip	0	1	crates/nvim/src/eval/entry.rs
1	ex_call_inner	0	1	crates/nvim/src/eval/userfunc/ret.rs
1	ex_let_vars	0	1	crates/nvim/src/eval/vars/assign.rs
1	exception_state_restore	0	1	crates/nvim/src/ex_eval/exception.rs
1	exception_state_save	0	1	crates/nvim/src/ex_eval/exception.rs
1	exe_commands	0	1	crates/nvim/src/startup/config.rs
1	exe_pre_commands	0	1	crates/nvim/src/startup/config.rs
1	exec_normal_cmd	0	1	crates/nvim/src/ex_docmd/exnormal.rs
1	execreg_line_continuation	0	1	crates/nvim/src/register/exec.rs
1	execute_source	0	1	crates/nvim/src/runtime/source.rs
1	expand_argopt	0	1	crates/nvim/src/ex_docmd/argopt.rs
1	expand_args	0	1	crates/nvim/src/usercmd/expand.rs
1	expand_backtick	0	1	crates/nvim/src/path/expand.rs
1	expand_cb	0	0	
1	expand_files_and_dirs	0	1	crates/nvim/src/cmdexpand/generate.rs
1	expand_findfunc	0	1	crates/nvim/src/ex_docmd/path.rs
1	expand_in_path	0	1	crates/nvim/src/path/expand.rs
1	expand_mappings	0	1	crates/nvim/src/mapping/show.rs
1	expand_match	0	1	crates/nvim/src/search/includes.rs
1	expand_one_start	0	1	crates/nvim/src/cmdexpand/expandone.rs
1	expand_other	0	1	crates/nvim/src/cmdexpand/generate.rs
1	expand_packadd_dir	0	1	crates/nvim/src/runtime/expand.rs
1	expand_pass	0	1	crates/nvim/src/usercmd/expand.rs
1	expand_pattern_in_buf	0	1	crates/nvim/src/cmdexpand/bufpat.rs
1	expand_runtime_cmd	0	1	crates/nvim/src/runtime/expand.rs
1	expand_set_str_generic	0	1	crates/nvim/src/optionstr/expand.rs
1	expand_setting_subtract	0	1	crates/nvim/src/option/expand.rs
1	expand_settings	0	1	crates/nvim/src/option/expand.rs
1	expand_sfile	0	1	crates/nvim/src/ex_docmd/filename.rs
1	expand_shellcmd	0	1	crates/nvim/src/cmdexpand/userfunc.rs
1	expand_shellcmd_onedir	0	1	crates/nvim/src/cmdexpand/userfunc.rs
1	expand_spelling	0	1	crates/nvim/src/spell/check.rs
1	expand_string_setting	0	1	crates/nvim/src/option/expand.rs
1	expand_tags	0	1	crates/nvim/src/tag/query.rs
1	expand_user_command_name	0	1	crates/nvim/src/usercmd/complete.rs
1	expand_user_defined	0	1	crates/nvim/src/cmdexpand/userfunc.rs
1	expand_user_list	0	1	crates/nvim/src/cmdexpand/userfunc.rs
1	expand_user_lua	0	1	crates/nvim/src/cmdexpand/userfunc.rs
1	expand_wildcards_eval	0	1	crates/nvim/src/path/expand.rs
1	extend_item	0	1	crates/nvim/src/eval/encode/mod.rs
1	extmark_del	0	1	crates/nvim/src/extmark/del.rs
1	extmark_splice_delete	0	1	crates/nvim/src/extmark/undo.rs
1	extmatch_equal	0	1	crates/nvim/src/syntax/stack.rs
1	extract_hunk	0	1	crates/nvim/src/diff/hunk.rs
1	extract_hunk_internal	0	1	crates/nvim/src/diff/hunk.rs
1	extract_modifiers	0	1	crates/nvim/src/keycodes/mod.rs
1	feof	0	0	
1	ferror	0	0	
1	ff_wc_equal	0	1	crates/nvim/src/file_search/visited.rs
1	fflush	0	0	
1	file_changed_shell	1	1	crates/nvim/src/fileio/timestamp.rs
1	file_open_buffer	0	1	crates/nvim/src/os/fileio.rs
1	file_open_stdin	0	1	crates/nvim/src/os/fileio.rs
1	file_postponed_prefix	0	1	crates/nvim/src/spellfile/affix.rs
1	file_skip	0	1	crates/nvim/src/os/fileio.rs
1	file_space	0	1	crates/nvim/src/shada/file.rs
1	file_try_read_buffered	0	1	crates/nvim/src/os/fileio.rs
1	file_write	0	1	crates/nvim/src/os/fileio.rs
1	files_differ	0	1	crates/nvim/src/memline/block0.rs
1	fill_culopt_flags	0	0	
1	fill_entry	0	1	crates/nvim/src/syntax/stack.rs
1	fill_foldcolumn	0	1	crates/nvim/src/drawline/columns.rs
1	fill_pos_array	0	1	crates/nvim/src/match/mod.rs
1	fillchar_status	0	1	crates/nvim/src/statusline/mod.rs
1	find_along_option	0	1	crates/nvim/src/file_search/resolve.rs
1	find_cmd_after_global_cmd	0	1	crates/nvim/src/cmdexpand/context.rs
1	find_cmd_after_isearch_cmd	0	1	crates/nvim/src/cmdexpand/context.rs
1	find_cmd_after_substitute_cmd	0	1	crates/nvim/src/cmdexpand/context.rs
1	find_directory_in_path	0	1	crates/nvim/src/file_search/resolve.rs
1	find_hi_in_scoped_ht	0	1	crates/nvim/src/eval/userfunc/funccall.rs
1	find_ident_at_pos	0	1	crates/nvim/src/normal/identfind.rs
1	find_insert_points	0	1	crates/nvim/src/runtime/pack.rs
1	find_is_eval_item	0	1	crates/nvim/src/normal/identfind.rs
1	find_key_len	0	1	crates/nvim/src/option/set_cmd.rs
1	find_next_completion_match	0	1	crates/nvim/src/insexpand/insert.rs
1	find_prefix	1	1	crates/nvim/src/spell/lookup.rs
1	find_previous_pathsep	0	1	crates/nvim/src/path/unique.rs
1	find_script_by_name	0	0	
1	find_style	0	1	crates/nvim/src/api/win_config/border.rs
1	find_tagfunc_tags	0	1	crates/nvim/src/tag/tagfunc.rs
1	find_without_path	0	1	crates/nvim/src/file_search/resolve.rs
1	finish_aff	0	1	crates/nvim/src/spellfile/aff.rs
1	finish_assert_fails	0	1	crates/nvim/src/testing/fails.rs
1	finish_exception	0	1	crates/nvim/src/ex_eval/exception.rs
1	finish_marks	0	1	crates/nvim/src/mark/show.rs
1	finish_node	0	1	crates/nvim/src/api/vimscript/expression.rs
1	finish_source	0	1	crates/nvim/src/runtime/source.rs
1	finish_write	0	1	crates/nvim/src/bufwrite/backup.rs
1	finish_yankreg_from_object	0	1	crates/nvim/src/register/contents.rs
1	fire_recording_leave	0	1	crates/nvim/src/register/exec.rs
1	first_entry_in_buf	0	1	crates/nvim/src/quickfix/navigate.rs
1	first_submatch	0	1	crates/nvim/src/search/find.rs
1	flock	0	0	
1	fold	0	0	
1	fold_step	0	0	
1	foldtext_cleanup	0	1	crates/nvim/src/fold/text.rs
1	for_each_window	0	0	
1	for_next_item	0	1	crates/nvim/src/ex_eval/mod.rs
1	forget_matches	1	1	crates/nvim/src/tag/command.rs
1	forkpty	0	0	
1	format_progress_message	0	1	crates/nvim/src/message/progress.rs
1	fputc	0	0	
1	free_funccal_contents	0	1	crates/nvim/src/eval/userfunc/funccall.rs
1	free_new_command	0	1	crates/nvim/src/usercmd/mod.rs
1	free_wordnode	0	1	crates/nvim/src/spellfile/wordtree.rs
1	freopen	0	0	
1	ftell	0	0	
1	func_arity	0	1	crates/nvim/src/eval/funcs/container.rs
1	func_breakpoint	0	1	crates/nvim/src/eval/userfunc/ret.rs
1	func_call	0	1	crates/nvim/src/eval/userfunc/dispatch.rs
1	func_clear	0	1	crates/nvim/src/eval/userfunc/funccall.rs
1	func_dbg_tick	0	1	crates/nvim/src/eval/userfunc/ret.rs
1	func_free	0	1	crates/nvim/src/eval/userfunc/funccall.rs
1	func_has_abort	0	1	crates/nvim/src/eval/userfunc/ret.rs
1	func_has_ended	0	1	crates/nvim/src/eval/userfunc/ret.rs
1	func_is_global	0	1	crates/nvim/src/eval/userfunc/name.rs
1	func_level	0	1	crates/nvim/src/eval/userfunc/ret.rs
1	func_line_exec	0	1	crates/nvim/src/profile/mod.rs
1	func_name	0	1	crates/nvim/src/eval/userfunc/ret.rs
1	func_names	0	1	crates/nvim/src/context.rs
1	function_exists	0	1	crates/nvim/src/eval/userfunc/listing.rs
1	fuzzy_match_in_list	0	1	crates/nvim/src/eval/funcs/regexp.rs
1	get4c	0	1	crates/nvim/src/fileio/mod.rs
1	get8ctime	0	1	crates/nvim/src/fileio/mod.rs
1	get_bad_opt	0	1	crates/nvim/src/ex_docmd/argopt.rs
1	get_buf_local_marks	0	1	crates/nvim/src/mark/builtins.rs
1	get_client_info	0	1	crates/nvim/src/msgpack_rpc/channel/mod.rs
1	get_cmd_output	0	1	crates/nvim/src/os/shell/mod.rs
1	get_cmdline_compl_info	0	1	crates/nvim/src/insexpand/session.rs
1	get_command_name	0	1	crates/nvim/src/ex_docmd/lookup.rs
1	get_complete_info	0	1	crates/nvim/src/insexpand/vimscript.rs
1	get_config_string	0	1	crates/nvim/src/terminal/mod.rs
1	get_current_funccal_dict	0	1	crates/nvim/src/eval/userfunc/funccall.rs
1	get_fileinfo	0	1	crates/nvim/src/bufwrite/backup.rs
1	get_fileinfo_os	0	1	crates/nvim/src/bufwrite/backup.rs
1	get_filename_compl_info	0	1	crates/nvim/src/insexpand/session.rs
1	get_func_arity	0	1	crates/nvim/src/eval/userfunc/args.rs
1	get_function_body	0	1	crates/nvim/src/eval/userfunc/body.rs
1	get_function_name	0	1	crates/nvim/src/eval/funcs/wrappers.rs
1	get_global_marks	0	1	crates/nvim/src/mark/builtins.rs
1	get_item	0	0	
1	get_jumplist	0	1	crates/nvim/src/mark/jumplist.rs
1	get_last_leader_offset	0	1	crates/nvim/src/change/leader.rs
1	get_line	0	0	
1	get_linematch_results	0	1	crates/nvim/src/lua/xdiff.rs
1	get_list_range	0	1	crates/nvim/src/ex_getln/history.rs
1	get_literal_key	0	1	crates/nvim/src/eval/expr/container.rs
1	get_lval_blob	0	1	crates/nvim/src/eval/lval.rs
1	get_lval_dict_item	0	1	crates/nvim/src/eval/lval.rs
1	get_lval_list	0	1	crates/nvim/src/eval/lval.rs
1	get_lval_subscript	0	1	crates/nvim/src/eval/lval.rs
1	get_match	0	1	crates/nvim/src/match/mod.rs
1	get_max_diff_length	0	1	crates/nvim/src/diff/block.rs
1	get_maxbacktrace_level	0	1	crates/nvim/src/debugger/mode.rs
1	get_mef_name	0	1	crates/nvim/src/quickfix/make.rs
1	get_menu_cmd_modes	0	1	crates/nvim/src/menu/name.rs
1	get_mouse_button	0	1	crates/nvim/src/keycodes/mod.rs
1	get_next_completion_match	0	1	crates/nvim/src/insexpand/getexp.rs
1	get_next_default_completion	0	1	crates/nvim/src/insexpand/sources.rs
1	get_next_dict_tsr_completion	0	1	crates/nvim/src/insexpand/getexp.rs
1	get_next_spell_completion	0	0	
1	get_normal_compl_info	0	1	crates/nvim/src/insexpand/session.rs
1	get_one_sourceline	0	1	crates/nvim/src/runtime/script.rs
1	get_op	0	1	crates/nvim/src/option/set_cmd.rs
1	get_option_newval	0	1	crates/nvim/src/option/set_cmd.rs
1	get_option_prefix	0	1	crates/nvim/src/option/set_cmd.rs
1	get_path_cutoff	0	1	crates/nvim/src/path/unique.rs
1	get_prevcol_hl_flag	0	1	crates/nvim/src/match/searchhl.rs
1	get_recorded	0	1	crates/nvim/src/getchar/buffers.rs
1	get_return_cmd	0	1	crates/nvim/src/eval/userfunc/ret.rs
1	get_rightmost_vcol	0	1	crates/nvim/src/drawline/state.rs
1	get_search_match_hl	0	1	crates/nvim/src/match/searchhl.rs
1	get_search_pattern	0	1	crates/nvim/src/search/pattern.rs
1	get_sourced_lnum	0	1	crates/nvim/src/runtime/script.rs
1	get_spellword	0	1	crates/nvim/src/eval/vars/external.rs
1	get_substitute_pattern	0	1	crates/nvim/src/search/pattern.rs
1	get_sw_value_pos	0	1	crates/nvim/src/indent/mod.rs
1	get_tags	0	1	crates/nvim/src/tag/query.rs
1	get_tagstack	0	1	crates/nvim/src/tag/stack.rs
1	get_user_commands	0	1	crates/nvim/src/usercmd/complete.rs
1	get_user_func_name	0	1	crates/nvim/src/eval/userfunc/listing.rs
1	get_user_var_name	0	1	crates/nvim/src/eval/vars/lookup.rs
1	get_view_file	0	1	crates/nvim/src/ex_session/mod.rs
